User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,team_playing,opponent,is_home,target,Year,Month,Day,Hour,Referee,team_playing_ft_goals_rolling_mean,team_playing_ht_goals_rolling_mean,team_playing_total_shots_rolling_mean,team_playing_shots_on_target_rolling_mean,team_playing_fouls_committed_rolling_mean,team_playing_corners_won_rolling_mean,team_playing_yellow_cards_rolling_mean,team_playing_red_cards_rolling_mean,opponent_ft_goals_rolling_mean,opponent_ht_goals_rolling_mean,opponent_total_shots_rolling_mean,opponent_shots_on_target_rolling_mean,opponent_fouls_committed_rolling_mean,opponent_corners_won_rolling_mean,opponent_yellow_cards_rolling_mean,opponent_red_cards_rolling_mean,target_rolling_mean,Date,company,mcap,operating margin,net debt / ebit,roe,croic,p/fcf,revenues,ev/fcf,total_score,gross margin,Year.1,Ratings,Genre,Gross,Budget,Screens,Sequel,Sentiment,Views,Likes,Dislikes,Comments,Aggregate.Followers,CustomerID,Age,Months as a Customer,Number of Products,Average Balance Feed Index,Personal Debt to Equity Ratio,Has Bad Payment Record,Marital Status,Age Youngest Child,Number of Workers in Household,Income,Payed the Personal Loan,Id,Time,Value,Unnamed: 0,Address,Zip,Price,Area,Room,Lon,Lat,image_path,height,width,image_id,bbox,area,iscrowd,ignore,segmentation,category_id,category_name,annotation_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,Unnamed:_0,Date,AveragePrice,Total_Volume,4046,4225,4770,Total_Bags,Small_Bags,Large_Bags,XLarge_Bags,type,year,region,still_alive,age,pericardial,fractional,epss,lvdd,wall_score,wall_index,alive_at_1,class,Species,Length1,Length2,Length3,Height,Width,Sex,binaryClass,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,Timestamp,Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,Class,Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.1,movie,category,year.1,worldwide gross ($m),% budget recovered,critics % score,audience % score,audience vs critics % deviance,budget,domestic gross ($m),international gross ($m),opening weekend ($m),second weekend ($m),1st vs 2nd weekend drop off,% gross from opening weekend,% gross from domestic,% gross from international,% budget opening weekend,VendorID,store_and_fwd_flag,RatecodeID,passenger_count,extra,mta_tax,tolls_amount,improvement_surcharge,total_amount,trip_type,tip_amount,Speaker Number,Sex.1,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,binaryClass.1,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
52,Jeremy Lyons,richardsmicheal@example.com,richardsmicheal,1976-11-05,Male,North Stephen,2024-02-02,2025-02-01,Annual,Amex,Manual,Frequent,Clothing,Horror,Smartphone,High,3.9,0,Wolves,West Ham,0,0,2020,9,27,19,M Atkinson,1.0,0.4,10.6,3.0,10.2,4.2,0.8,0.0,1.4,0.6,12.2,4.4,9.8,5.8,1.6,0.0,0.6,2020-09-27 19:00:00,Aptiv PLC,12247712359,0.10003,3.90015,0.26354,0.05732,12.04746,0.36387,17.9344,"Moderate Quality, Overvalued",0.18611,2014.0,7.9,12,177000000.0,145000000.0,4253.0,2,3.0,11472161.0,22779.0,862.0,2863.0,671000.0,75225140,62,36,0,0,64,0,S,30,8,30789,F,2022484408,4/1/2016 8:00:25 AM,108,52,"Eastonstraat 86, Amsterdam",1068 JC,375000.0,93,4,4.815101,52.356914,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[446, 64, 41, 45]",1845,0,0,[],1,mango,71,79de53946db384e2d7a9bd131792ad17,7ce5b57a120a2da6a804afa58ffcbfb5,39406,montes claros,MG,52,0,0,23.0,0.0,1558.0,27900.0,24.0,1794.0,MO,0.0,17.0,MALE,SELF,OWNED,10-09-1972,41.0,1,1,0,,0,,,27900.0,,,0,0,0,TIER 4,0,23.96577015611716,2018-02-18,1.7027198892645807,38540.79961534843,17190.39362919929,-24714.9534465044,-371.6055887922368,3533.3535263089934,-502.7247827686879,31615.220412230963,-19.135352489654768,organic,2015.004627582324,Nashville,0,57.0,0,0.24,14.8,5.26,18.0,1.38,,10.0,3,21.0,22.5,25.0,26.2,13.3,,P,4,3,aug,sun,90.2,99.6,631.2,6.3,21.5,34,2.2,0.0,0.0,2018-01-01T00:51:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,6.4,3.2,4.5,1.5,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,17.16,0,1.3506671834767394,Andrew,Male,-4.208,2.447,0.049,1.331,-2.088,0.585,-0.05,0.82,0.606,-0.302,N,6.6,0.52,0.04,2.2,0.069,8.0,15.0,0.9956,3.4,0.63,9.4,6
53,Cathy Harrington,kellygibson@example.org,kellygibson,1942-03-21,Male,Lake Wendyland,2024-04-14,2025-04-14,Monthly,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Low,4.9,8,Fulham,Aston Villa,1,0,2020,9,28,17,S Attwell,0.8,0.2,12.0,3.8,13.0,3.4,2.6,0.0,2.4,1.0,11.8,5.8,11.8,3.8,1.4,0.0,0.0,2020-09-28 17:00:00,ARCH COAL INC,3033554180,0.105,-0.50174,0.1788,0.14284,14.48096,0.06757,13.76583,"Moderate Quality, Overvalued",0.14038,2014.0,6.8,3,50500000.0,11000000.0,1272.0,1,14.0,9222933.0,41728.0,924.0,3609.0,1800000.0,72936496,58,24,0,0,58,0,M,28,9,21304,F,2022484408,4/1/2016 8:00:30 AM,106,53,"Adrichemstraat 15, Amsterdam",1013 DR,450000.0,73,3,4.877698,52.388468,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[459, 91, 54, 55]",2970,0,0,[],1,mango,72,a562ab1e728449e3461829dfe2e36f73,d33eeadf54cb883e79be640f38c32cdc,14860,barrinha,SP,53,0,1,28.0,2.0,2226.0,50400.0,30.0,1379.0,SC,0.0,13.0,MALE,SAL,RENT,10-08-1975,38.0,3,1,2,500000.0,0,,500000.0,50400.0,34.0,,7,7,3,TIER 4,0,38.994766292778834,2016-08-28,0.5973526907622864,1265607.6856407626,482405.4921518811,316199.46291520604,253837.68033755745,941903.426879148,233195.8770474571,485452.9257527173,95.1368076488205,conventional,2018.053472015552,Northeast,0,58.0,0,0.3,9.4,3.49,14.0,1.0,0.0,12.0,3,21.1,22.5,25.0,25.6,15.2,0.0,P,4,3,aug,wed,92.1,111.2,654.1,9.6,20.4,42,4.9,0.0,0.0,2018-01-01T00:52:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,6.9,3.1,4.9,1.5,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,18.5,0,1.547562508716013,Andrew,Male,-3.543,1.391,-1.22,0.699,-0.769,1.579,-0.379,1.158,0.181,-0.178,N,6.6,0.5,0.04,2.1,0.068,6.0,14.0,0.9955,3.39,0.64,9.4,6
54,Lisa Bauer,allison13@example.org,allison13,1964-10-26,Male,Michaelfort,2024-01-28,2025-01-27,Annual,Amex,Manual,Occasional,Electronics,Comedy,Smart TV,High,3.6,5,Aston Villa,Fulham,0,1,2020,9,28,17,S Attwell,2.4,1.2,14.0,5.2,13.0,5.6,2.6,0.0,1.0,0.2,14.4,5.2,15.2,4.6,2.8,0.2,0.8,2020-09-28 17:00:00,"Archrock, Inc.",4298723776,0.30202,6.77633,0.11271,0.06603,48.56096,0.19274,82.26694,"Moderate Quality, Overvalued",0.58408,2014.0,6.1,3,275000.0,8932779.93,6.0,1,0.0,8210.0,6.0,0.0,0.0,58900.0,71407813,56,36,0,0,41,0,U,14,8,78620,F,2022484408,4/1/2016 8:00:45 AM,105,54,"Vijzelstraat 91, Amsterdam",1017 HH,1185000.0,160,5,4.892374,52.363383,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[445, 318, 55, 64]",3520,0,0,[],1,mango,73,b64ed91eab98972150bdaf77ca921934,3da7750bf3c1dbd724624a60a9f5942b,21310,rio de janeiro,RJ,54,0,0,30.0,4.0,2065.0,42350.0,30.0,4284.0,MC,0.0,18.5,MALE,SELF,RENT,01-07-1988,26.0,1,1,0,,0,,,42350.0,,,0,0,0,TIER 4,0,22.590021560754508,2017-11-26,1.9231564821316984,26727.17669513725,2675.719822550749,-4388.423583712569,1640.7679883234068,10763.674809051852,6528.044911707718,21551.163551487145,-201.31791080139047,organic,2015.999176973744,Southeast,1,60.0,0,0.01,24.6,5.65,39.0,3.0,1.0,1.0,3,22.0,24.0,27.2,27.7,14.1,,P,4,3,aug,wed,92.1,111.2,654.1,9.6,20.4,42,4.9,0.0,0.0,2018-01-01T00:53:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.5,2.3,4.0,1.3,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,11.8,0,0.0,Andrew,Male,-3.684,1.774,-1.728,1.611,0.1,1.393,-0.193,0.554,0.245,-0.919,N,8.6,0.38,0.36,3.0,0.081,30.0,119.0,0.997,3.2,0.56,9.4,5
55,Margaret Cooper,fbradley@example.org,fbradley,1964-02-19,Female,Lake Samantha,2024-03-13,2025-03-13,Annual,Visa,Auto-renew,Frequent,Clothing,Action,Tablet,Low,4.9,3,Liverpool,Arsenal,1,1,2020,9,28,20,C Pawson,2.6,1.4,19.4,7.2,9.0,7.8,1.2,0.0,2.6,1.6,8.8,5.0,9.0,1.6,1.4,0.4,0.6,2020-09-28 20:00:00,Ares Management Corporation,31173967380,0.47585,5.85069,0.20153,0.12546,39.63674,1.32823,59.13945,"Good Quality, Fair Valuation",0.65648,2014.0,6.7,8,8090000.0,20000000.0,645.0,1,1.0,1167941.0,2651.0,82.0,797.0,,71389236,36,36,0,0,36,0,U,8,13,37152,T,2022484408,4/1/2016 8:00:55 AM,104,55,"IJdoornlaan 1449 F, Amsterdam",1034 BM,385000.0,74,3,4.91913,52.406915,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[408, 340, 50, 55]",2750,0,0,[],1,mango,74,8247b5583327ab8be19f96e1fb82f77b,d85547cd859833520b311b4458a14c1c,23970,parati,RJ,55,0,0,25.0,0.0,1943.0,40900.0,30.0,2885.0,MC,1.0,17.0,FEMALE,HOUSEWIFE,OWNED,06-07-1979,35.0,1,1,0,,0,,,40900.0,,,0,0,0,TIER 4,0,25.429574263694,2016-03-13,1.0531510934312671,6797455.524437476,1413975.4781866055,2297441.4950276744,9154.786800061036,229758.67739425047,333303.5379516072,1797.4920637852151,116.87040398305037,conventional,2015.993145318239,Denver,0,66.0,0,0.29,15.6,6.15,14.0,1.0,0.0,10.0,3,22.0,23.4,26.7,25.9,13.6,,P,4,3,aug,thu,91.7,114.3,661.3,6.3,17.6,45,3.6,0.0,0.0,2018-01-01T00:54:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,6.5,2.8,4.6,1.5,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,18.96,0,1.425515074273172,Andrew,Male,-2.596,1.56,-1.249,0.656,-1.095,1.292,-0.55,1.006,-0.15,-0.553,N,7.6,0.51,0.15,2.8,0.11,33.0,73.0,0.9955,3.17,0.63,10.2,6
56,Robert Browning,lorettashelton@example.net,lorettashelton,1973-11-09,Female,East Charles,2024-02-03,2025-02-02,Annual,Mastercard,Auto-renew,Regular,Electronics,Sci-Fi,Smartphone,High,3.6,6,Arsenal,Liverpool,0,0,2020,9,28,20,C Pawson,1.6,0.6,8.2,4.0,8.6,4.2,1.0,0.0,1.2,0.8,11.8,4.0,12.0,4.8,2.0,0.0,0.6,2020-09-28 20:00:00,ARGAN INC,2009287906,0.0628,-10.741,0.1414,0.50785,11.72289,2.60004,9.03286,"Average Quality, Fair Valuation",0.12891,2014.0,8.7,2,188000000.0,165000000.0,3561.0,1,2.0,5421705.0,16635.0,751.0,4316.0,1865000.0,72975296,59,36,4,109,44,0,M,13,8,42888,F,2022484408,4/1/2016 8:01:10 AM,104,56,"Amstelveenseweg 184 III, Amsterdam",1075 XR,687500.0,86,4,4.855875,52.352448,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[529, 472, 32, 39]",1248,0,0,[],1,mango,75,8fcaa9368903f3a9a28aeaff28c14638,3af0b2f7654f613ff1527b997a2ac57e,79804,dourados,MS,56,0,2,26.0,4.0,2221.0,48900.0,30.0,1898.0,SC,0.0,14.5,FEMALE,SELF,OWNED,01-01-1983,31.0,1,1,0,48900.0,0,48900.0,,48900.0,,,0,0,0,TIER 4,0,22.666982397218323,2015-06-28,1.757376339629736,10987.011806684794,-12268.443323360756,-11462.308686459231,709.7284213241778,9852.151228484516,11200.84789803437,233.88888368536848,-101.37691206717383,organic,2015.9929618053984,GrandRapids,0,63.0,0,0.15,13.0,4.57,13.0,1.08,0.0,45.0,3,22.1,23.5,26.8,27.6,15.4,0.0,P,4,3,sep,thu,92.9,137.0,706.4,9.2,27.7,24,2.2,0.0,0.0,2018-01-01T00:55:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.7,2.8,4.5,1.3,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,2,2,2,0.0,2,10.8,0,1.3862943611198906,Andrew,Male,-3.604,0.235,-0.836,1.786,-0.153,1.642,-0.096,0.488,-0.524,-1.003,P,7.7,0.62,0.04,3.8,0.084,25.0,45.0,0.9978,3.34,0.53,9.5,5
57,Amanda Williams DVM,reginald05@example.org,reginald05,1953-03-27,Female,Bowmanland,2024-01-02,2025-01-01,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.0,2,Chelsea,Crystal Palace,1,1,2020,10,3,12,M Oliver,2.6,0.6,13.0,5.8,13.4,5.4,1.2,0.2,1.8,0.8,11.4,3.6,8.8,5.0,0.6,0.0,0.4,2020-10-03 12:00:00,"Arista Networks, Inc.",118952793809,0.42111,-2.6674,0.2882,0.3834,37.24204,1.76726,35.10933,"Exceptional Quality, Fair Valuation",0.6441,2014.0,5.8,1,47600000.0,50000000.0,3434.0,1,0.0,4270410.0,8886.0,569.0,3058.0,301000.0,71100587,31,0,0,0,31,0,S,2,14,39436,F,2022484408,4/1/2016 8:01:15 AM,105,57,"Zuideinde 387 D, Amsterdam",1035 PE,585000.0,52,4,4.891858,52.42145,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9s_(42)_03_01.jpg,512,612,9420301,"[9, 317, 37, 39]",1443,0,0,[],1,mango,76,a9b0d1c26105279e1b8edc63d06bd668,3d49f4455a3947c8dd7e972b3ad8cb76,5017,sao paulo,SP,57,0,0,26.0,3.0,2291.0,47400.0,30.0,1379.0,SC,0.0,18.0,MALE,SAL,OWNED,10-09-1974,40.0,1,1,0,,0,,,47400.0,,,0,0,0,TIER 4,0,2.491281569876145,2016-12-25,1.430868926758651,53090.31448548539,-24398.414049512325,-17308.196617964953,1045.6922811734523,11086.597118923546,-14278.660498712925,-569.8596359064925,-95.76713570839684,organic,2015.9846797865969,NewOrleansMobile,0,57.0,0,0.13,18.6,4.37,12.33,1.37,0.0,22.0,3,23.6,25.2,27.9,25.4,14.0,,P,4,3,sep,tue,90.3,80.7,730.2,6.3,17.8,63,4.9,0.0,0.0,2018-01-01T00:56:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,6.3,3.3,4.7,1.6,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,2,2,2,0.0,2,19.8,0,1.252762968495368,Andrew,Male,-3.171,0.49,-1.128,0.911,-0.388,2.014,-0.212,0.707,-0.551,-0.187,N,10.2,0.42,0.57,3.4,0.07,4.0,10.0,0.9971,3.04,0.63,9.6,5
58,William Clark,michael86@example.com,michael86,1961-05-19,Male,New Thomasville,2024-04-01,2025-04-01,Monthly,Amex,Auto-renew,Occasional,Books,Drama,Tablet,Low,4.5,10,Crystal Palace,Chelsea,0,0,2020,10,3,12,M Oliver,1.2,0.8,6.4,2.0,13.2,4.8,1.8,0.0,1.6,0.4,13.8,4.6,13.6,6.2,1.6,0.2,0.4,2020-10-03 12:00:00,ARMSTRONG WORLD INDUSTRIES INC,6687297348,0.19045,2.47137,0.36188,0.08753,42.08017,0.34228,45.28799,"Average Quality, Fair Valuation",0.39563,2014.0,6.0,2,128000000.0,50000000.0,2440.0,1,-4.0,817242.0,4391.0,112.0,346.0,4720000.0,70927691,62,0,2,0,49,0,M,20,7,52447,F,2022484408,4/1/2016 8:01:20 AM,107,58,"Amstel 13, Amsterdam",1011 PT,1295000.0,145,5,4.89952,52.367261,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9s_(42)_03_01.jpg,512,612,9420301,"[14, 345, 39, 45]",1755,0,0,[],1,mango,77,aa9f03ecd3728c9bd12e6d962c66c7cb,b03e9d9818ee170e9d6b983803c7d406,75388,trindade,GO,58,0,0,24.0,0.0,1614.0,28900.0,24.0,1379.0,MO,0.0,17.0,MALE,SELF,OWNED,15-09-1970,44.0,1,1,0,,0,,,28900.0,,,6,6,3,TIER 4,0,30.323163979833,2018-01-14,1.008524199345946,582301.6042986622,937757.3828036608,41221.4193673307,13063.848846333396,29063.153127671336,82782.71390251665,5170.4803938787645,263.01257361096384,conventional,2016.0140988622047,Tampa,0,70.0,0,0.1,9.8,5.3,23.0,2.3,0.0,53.0,3,24.0,26.0,29.2,30.4,15.4,,P,4,3,oct,sun,92.6,46.5,691.8,8.8,13.8,50,2.7,0.0,0.0,2018-01-01T00:57:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.9,2.4,3.3,1.0,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,9.0,0,0.7884573603642703,Andrew,Male,-2.302,0.85,-1.646,0.455,-0.488,1.491,-0.617,0.819,-0.887,-0.08,N,7.5,0.63,0.12,5.1,0.111,50.0,110.0,0.9983,3.26,0.77,9.4,5
59,Julie Dean,hduffy@example.org,hduffy,2003-03-09,Female,Port Olivia,2024-04-07,2025-04-07,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Smart TV,High,3.5,10,Everton,Brighton,1,1,2020,10,3,15,S Hooper,2.8,1.4,12.8,5.4,11.8,5.0,1.0,0.2,1.4,0.8,11.2,4.2,13.0,5.6,1.4,0.2,0.8,2020-10-03 15:00:00,Artisan Partners Asset Management Inc.,2948305000,0.31389,0.07632,0.62658,0.27268,9.21723,0.37752,10.33034,"High Quality, Fair Valuation",0.4524,2014.0,6.9,15,14700000.0,2000000.0,4.0,1,-9.0,4877.0,6.0,1.0,1.0,,71668996,33,48,0,0,18,0,S,0,4,38119,F,2022484408,4/1/2016 8:01:35 AM,107,59,"Egidiusstraat 42 3, Amsterdam",1055 GW,375000.0,61,3,4.851777,52.379483,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9s_(42)_03_01.jpg,512,612,9420301,"[172, 319, 61, 54]",3294,0,0,[],1,mango,78,230c0d740401730c7197d16376893525,a302a693d5722d95984e6472150b9391,85808,cascavel,PR,59,0,0,26.0,0.0,1873.0,42400.0,30.0,1379.0,MC,0.0,13.0,MALE,SELF,OWNED,15-06-1981,33.0,2,2,0,,0,,,42400.0,,,0,0,0,TIER 4,0,40.96070424286093,2017-05-21,1.219073867045208,-13219.258564146854,23802.12180180049,179208.1939653665,1671.9784878896085,-23069.204061653392,26225.50669013992,2910.2924174198733,-91.86292351867652,organic,2016.011348371651,Indianapolis,0,68.0,0,0.29,,4.41,14.0,1.167,,38.0,3,25.0,27.0,30.6,28.0,15.6,0.0,P,2,2,feb,mon,84.0,9.3,34.0,2.1,13.9,40,5.4,0.0,0.0,2018-01-01T00:58:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,6.6,2.9,4.6,1.3,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,6.36,0,0.7227059828014898,Andrew,Male,-2.368,1.727,-1.556,1.162,-0.819,0.941,-0.572,0.345,-0.279,-0.736,N,7.8,0.59,0.18,2.3,0.076,17.0,54.0,0.9975,3.43,0.59,10.0,5
60,Neil Allen,hamiltonkeith@example.org,hamiltonkeith,1968-09-05,Female,Port Lauramouth,2024-04-11,2025-04-11,Annual,Mastercard,Auto-renew,Occasional,Books,Action,Smartphone,Low,3.7,9,Brighton,Everton,0,0,2020,10,3,15,S Hooper,1.8,0.8,15.0,4.0,13.4,5.4,1.6,0.4,2.2,1.0,7.0,3.0,14.2,3.2,1.6,0.0,0.2,2020-10-03 15:00:00,ASBURY AUTOMOTIVE GROUP INC,4906070856,0.059,3.43198,0.10623,0.08367,19.39288,1.30005,38.17036,"Low Quality, Overvalued",0.1741,2014.0,6.2,1,50500000.0,60000000.0,3387.0,5,4.0,3320754.0,4322.0,347.0,1105.0,147000.0,72539337,28,0,0,0,33,0,U,5,13,37418,F,2022484408,4/1/2016 8:01:50 AM,107,60,"Zeeburgerdijk 578, Amsterdam",1095 AN,500000.0,86,4,4.944196,52.366168,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9s_(42)_03_01.jpg,512,612,9420301,"[195, 102, 58, 59]",3422,0,0,[],1,mango,79,a905baa530258422594f1b05615bd225,c80da60feddb7cf8325bd104032e314a,60140,fortaleza,CE,60,0,0,26.0,1.0,2026.0,41900.0,30.0,2574.0,MC,0.0,18.0,MALE,SELF,OWNED,23-07-1980,34.0,1,1,0,,0,,,41900.0,,,0,0,0,TIER 4,0,32.434685302996904,2016-09-04,1.5500220008208327,38118.97645467124,-6674.367645458216,22736.5541423263,372.7327489161332,2411.375826770878,13281.970677452133,5829.394138284613,102.43748180092574,organic,2016.020349463142,Tampa,0,79.0,0,0.17,11.9,5.15,10.5,1.05,0.0,26.0,3,29.5,31.7,35.0,27.1,15.3,,P,2,2,feb,fri,86.6,13.2,43.0,5.3,12.3,51,0.9,0.0,0.0,2018-01-01T00:59:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.2,2.7,3.9,1.4,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,21.8,0,0.0,Andrew,Male,-3.141,1.873,-1.131,0.941,-0.759,1.224,-0.354,0.016,-0.218,-0.568,N,7.3,0.39,0.31,2.4,0.074,9.0,46.0,0.9962,3.41,0.54,9.4,6
61,Nicole Hunter,wendy13@example.com,wendy13,1953-09-24,Female,Smithborough,2024-02-15,2025-02-14,Monthly,Amex,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,3.9,4,Leeds,Man City,1,0,2020,10,3,17,M Dean,1.8,0.8,11.6,5.6,9.4,5.4,1.2,0.0,1.8,1.0,16.0,4.2,13.8,6.0,1.4,0.0,0.4,2020-10-03 17:00:00,Atkore International Group Inc.,3095843407,0.21688,0.86688,0.34625,0.1549,8.09759,0.66642,9.44842,"Good Quality, Fair Valuation",0.35425,2014.0,6.9,9,47000000.0,40000000.0,2905.0,1,10.0,1438350.0,4028.0,133.0,543.0,27323.0,75420039,65,36,2,148,48,0,U,19,12,72487,F,2022484408,4/1/2016 8:01:55 AM,110,61,"Groetstraat 201, Amsterdam",1024 VE,300000.0,78,4,4.951093,52.393956,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9s_(42)_03_01.jpg,512,612,9420301,"[399, 41, 62, 67]",4154,0,0,[],1,mango,80,4fa19f7da692e6bf9602aaad3c372eda,a2b8841410cf77619574d311cd06fd5e,72270,brasilia,DF,61,0,0,24.0,2.0,2084.0,39900.0,24.0,1377.0,SC,2.0,12.65,MALE,SAL,OWNED,25-12-1972,41.0,14,9,5,900000.0,0,900000.0,339326.0,42000.0,61.0,,8,5,2,TIER 4,0,38.94896128178237,2015-02-22,1.6655821508377295,96139.68182723947,31530.1428078362,30381.10449245166,1038.9807471083554,3036.184914069887,2074.7666421571093,-2008.7945425974983,119.15306531840729,organic,2016.0116821456352,HarrisburgScranton,0,73.0,0,0.12,,6.78,16.67,1.39,,9.0,4,13.5,14.7,16.5,41.5,14.1,,P,2,2,mar,sun,89.3,51.3,102.2,9.6,11.5,39,5.8,0.0,0.0,2018-01-01T01:00:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.0,2.0,3.5,1.0,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,16.3,0,1.0986122886681098,Andrew,Male,-3.065,2.372,-1.002,0.496,-1.295,0.86,0.327,-0.404,0.067,-0.155,N,8.8,0.4,0.4,2.2,0.079,19.0,52.0,0.998,3.44,0.64,9.2,5
62,Susan Hurst,jessicaespinoza@example.com,jessicaespinoza,1991-10-15,Female,Phillipsfurt,2024-03-06,2025-03-06,Annual,Visa,Manual,Occasional,Clothing,Romance,Smart TV,High,4.6,10,Man City,Leeds,0,0,2020,10,3,17,M Dean,1.6,1.0,16.0,5.6,10.8,7.0,1.8,0.0,1.6,0.4,9.2,4.0,9.8,4.6,1.6,0.0,0.4,2020-10-03 17:00:00,AUTODESK INC,65618000000,0.22239,0.56273,0.42724,0.16858,61.1434,0.88881,61.96039,"Good Quality, Fair Valuation",0.90801,2014.0,7.2,1,43000000.0,20000000.0,2589.0,1,0.0,4846645.0,14722.0,405.0,2732.0,,74689063,57,48,2,13,64,0,U,35,9,39429,F,2022484408,4/1/2016 8:02:00 AM,111,62,"Jan Haringstraat 32 I, Amsterdam",1056 XJ,375000.0,52,4,4.86106,52.376873,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9s_(42)_03_01.jpg,512,612,9420301,"[511, 303, 55, 55]",3025,0,0,[],1,mango,81,03f846ad03437d864a8d2a22976dcafe,7677c213007e9a6ec9267ea50b5ce5bc,2075,sao paulo,SP,62,0,0,26.0,1.0,1873.0,42400.0,30.0,1379.0,MC,0.0,13.0,MALE,SELF,RENT,04-11-1969,45.0,1,1,0,,0,,,42400.0,,,0,0,0,TIER 4,0,17.927411393991488,2017-01-22,1.3279388014832003,4594.288027536539,6785.996636375692,169496.46700590145,9395.84985806642,60316.65792949435,47775.84816155283,113.46026409727732,4.947469402562291,organic,2015.0257547428264,Louisville,0,72.0,0,0.187,12.0,5.02,13.0,1.18,0.0,26.0,4,14.3,15.5,17.4,37.8,13.3,1.0,P,2,2,mar,sun,89.3,51.3,102.2,9.6,5.5,59,6.3,0.0,0.0,2018-01-01T01:01:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.9,3.0,4.2,1.5,versicolor,,,,,,,,,,,,,,,,,,,1,0,4,1,0,1,0.0,1,12.0,1,0.0,Andrew,Male,-3.473,2.178,-0.82,0.706,-1.71,0.779,0.422,0.351,0.426,-0.267,N,7.7,0.69,0.49,1.8,0.115,20.0,112.0,0.9968,3.21,0.71,9.3,5
